competitor_list_price,competitor_markdown_price,competitor_product_id,competitor_product_name,competitor_model,competitor_product_url,competitor_laptop_type,competitor_screen_size,competitor_operating_system,competitor_processor_series,competitor_processor_model,competitor_graphics,competitor_harddrive_capacity,competitor_ram_capacity,competitor_touchscreen,competitor_display_resolution,competitor_optical_drive,competitor_keyboard_backlit,competitor_warranty,seller_name,stock,Block_data,time_stamp
,2929,14536903,Notebook Samsung Dual Core 4GB 64GB SSD Tela Full HD 13.3” Windows 10 Flash F30 NP530XBB-AD3BR,,https://www.pontofrio.com.br/notebook-samsung-dual-core-4gb-64gb-ssd-tela-full-hd-13-3-windows-10-flash-f30-np530xbb-ad3br/p/14536903,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Celeron® N4000 Dual Core 1.10 GHz até 2.60 GHzSistema operacional|Windows 10 Home 64 bitsUnidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|Sim - impressão digitalTamanho da tela|13.3""Webcam integrada|SimResolução da webcam|640 x 480Características Gerais|- Tela LED Full HD Widescreen Antirreflexo, com resolução de 1920 x 1080
- Conector combo para fone de ouvido / microfone
- Alto-falantes: 3W estéreo (1.5W x 2)
- Efeitos de Áudio: SoundAlive
- Microfone integrado
- Bluetooth 5.0Cache|4 MBChipset|Integrado (Intel)Memória Flash|64 GBTipo de tela|LCD LEDCor|RosaConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|4 GB DDR4 2133 MHzExpansão da memória até|Não expansívelDisco rígido (HD)|Não se aplicaPortas USB|1 (Tipo-C), 1 (3.0), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Fonte adaptadora
- Guias de usuário
- Certificado de garantiaConexão HDMI|simSoftwares inclusos|- Samsung Settings
- Samsung Update
- Samsung Recovery
- Wi-Fi TransferPlaca de vídeo|Integrada, com tecnologia Intel® UHD Graphics 600Placa de som|Integrada, com HD (High Definition) AudioTeclado|Padrão US International (Retro Design)Mouse|Touchpad, com suporte à função multi-toquesTipo de memória|DDR4",2021-04-03 17:21:23
4899,4549,55008242,"Notebook Samsung Book X50 Intel Core i7-10510U 10ª Geração 8GB, 1TB, Placa de Vídeo 2GB, 15.6'' Windows 10 Home NP550XCJ-XS1BR - Prata",,https://www.pontofrio.com.br/notebook-samsung-book-x50-intel-core-i7-10510u-10-geracao-8gb-1tb-placa-de-video-2gb-15-6-windows-10-home-np550xcj-xs1br-prata/p/55008242,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i7-10510U Processor(1.80 GHz up to 4.90 GHz 8 MB L3 Cache)	Sistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" HD LED antirreflexiva	Webcam integrada|SimCaracterísticas Gerais|DESIGN
ACABAMENTO PREMIUM; BEZEL ULTRA FINO 6.7MM; DIMENSÕES REDUZIDAS 1.89CM | 1.94KG; VARIEDADE DE CORES.

FÁCIL UPGRADE
ACESSO FÁCIL PARA MEMÓRIA E HD; SLOT M.2 PARA ARMAZENAMENTO SSD.

DESEMPENHO
CPU Intel 10ª Geração; GPU NVIDIA MX110

MULTI DEVICE EXPERIENCE
SAMSUNG FLOW; SAMSUNG DeX; CONEXÃO SEM FIO COM SMART TVs SAMSUNG.Cor|PrataConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4 (8 GB x 1)Expansão da memória até|32 GB	Disco rígido (HD)|1 TB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltObservações|Dimensões: 35.9 x 24.2 x 1.89 cm	
Peso: 1.94kg*	
Garantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""	
Conexão HDMI|simRede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Placa de vídeo|NVIDIA® GeForce® MX110 Graphics \  2 GB de memória dedicada	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR \ Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4Slot de expansão|2 slots (1 livre)	",2021-04-03 17:21:23
,1997,1503811293,Chromebook XE501C13-AD2BR Intel Celeron 4GB 16GB Tela 11.6Pol LED HD Chrome OS,,https://www.pontofrio.com.br/chromebook-xe501c13-ad2br-intel-celeron-4gb-16gb-tela-116pol-led-hd-chrome-os/p/1503811293,,,,,,,,,,,,,,Itotal,,,2021-04-03 17:21:23
3999,3899,55008241,"Notebook Samsung Book X40 Intel Core i5-10210U 10ª Geração 8GB, 1TB, Placa de Vídeo 2GB, 15.6'' Windows 10 Home NP550XCJ-XF2BR - Branco",,https://www.pontofrio.com.br/notebook-samsung-book-x40-intel-core-i5-10210u-10-geracao-8gb-1tb-placa-de-video-2gb-15-6-windows-10-home-np550xcj-xf2br-branco/p/55008241,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-10210U Processor(1.60 GHz up to 4.20 GHz 6 MB L3 Cache)	Sistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" HD LED antirreflexiva	Webcam integrada|SimCaracterísticas Gerais|DESIGN
ACABAMENTO PREMIUM; BEZEL ULTRA FINO 6.7MM; DIMENSÕES REDUZIDAS 1.89CM | 1.94KG; VARIEDADE DE CORES.

FÁCIL UPGRADE
ACESSO FÁCIL PARA MEMÓRIA E HD; SLOT M.2 PARA ARMAZENAMENTO SSD.

DESEMPENHO
CPU Intel 10ª Geração; GPU NVIDIA MX110

MULTI DEVICE EXPERIENCE
SAMSUNG FLOW; SAMSUNG DeX; CONEXÃO SEM FIO COM SMART TVs SAMSUNG.

Cor|BrancoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB	Expansão da memória até|32 GB	Disco rígido (HD)|1 TB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltObservações|Dimensões: 35.9 x 24.2 x 1.89 cm	
Peso: 1.94kg*	
Garantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""	
Conexão HDMI|simRede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Placa de vídeo|NVIDIA® GeForce® MX110 Graphics	\  2 GB de memória dedicada	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR \ Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4",2021-04-03 17:21:23
,4099,50001437,Notebook Dell Core i5-8265U 8GB 1TB Tela HD 15.6” Linux Inspiron I15-3583-D3XP,,https://www.pontofrio.com.br/notebook-dell-core-i5-8265u-8gb-1tb-tela-hd-15-6-linux-inspiron-i15-3583-d3xp/p/50001437,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-8265U Quad Core 1.6 GHz  até 3.9 GHzBarramento|4 GT/s OPISistema operacional|Ubuntu LinuxUnidade óptica|Não possuiLeitor de cartão|SDLeitor de cartão|SDHCLeitor de cartão|SDXCLeitor biométrico|NãoTamanho da tela|15.6""Webcam integrada|SimResolução da webcam|720pCaracterísticas Gerais|PROCESSAMENTO

- Placa mãe / Chipset: Chipset integrado ao processador
- Processador: Intel® Core™ i5-8265U (6MB Cache, até 3.9 GHz)
- Geração do Processador: 8ª Geração
- Modelo Processador: Core
- Marca do Processador: Intel
- Série do Processador: i5-8265U
- Memória Cache: 6MB
- Frequência / Velocidade (clock): 1.60 GHz
- Frequência Total: 1.60 GHz até 3.9 GHz
- Barramento do Processador: 4 GT/s OPI
- Quantidade de Núcleos no Processador: 4
- Gráficos do Processador: Intel® UHD Graphics 620


ARMAZENAMENTO, SISTEMA E MEMÓRIA

- Capacidade do HD: 1TB
- SSD HD: Não possui
- Modelo do HD: 5400 RPM 2.5"" SATA
- Sistema Operacional: Ubuntu Linux
- Versão do Sistema Operacional: 18,04
- Memória RAM: 8GB
- Tipo de Memória RAM: DDR4 2666MHz (velocidade máxima de 2400MHz devido ao barramento do processador)
- Memória RAM Expansível até (GB): 16GB
- Quantidade de Slots: 1
- Tipos de Cartões de Memória: Leitor de cartão SD (SD, SDHC, SDXC)

CONEXÕES E TECNOLOGIAS

- Tecnologia Wireless (especificação): 802.11ac 1x1 WiFi
- Bluetooth: Bluetooth 5.0
- HDMI: HDMI 1.4b
- Quantidade Portas HDMI: 1
- Portas USB (qtd): USB 3.1 Gen 1 (x2), USB2.0 (x1)
- USB Type-C (qtd): Não possui
- USB Power Share (qtd): Não possui
- Placa de Rede (especificação): RJ45 - 10/100Mbps	
- Outras Portas (com qtd): 1 Slot de segurança Noble
- Portas Frontais e Laterais: 2x USB 3.1 de 1ª Ger.; 1x USB 2.0; HDMI 1.4b; Leitor de cartão SD (SD, SDHC, SDXC); RJ45 - 10/100Mbps
- Portas Traseiras: Não possui
- Biometria: Não possui
- Drive Óptico: Não possui
- Velocidade de Gravação: Não se aplica
- Possui Blu-Ray: Não
- Possui DVD: Não
- Acessórios: Não se aplica

TELA

- Descrição da Tela: Tela LED HD (1366 x 768) com antirreflexo
- Tamanho da Tela: 15.6""
- Resolução da Tela: 1366 x 768
- Possui Touch Screen: Não
- Possui Full HD: Não
- Possui Ultra HD - 4k: Não
- Possui QHD: Não
- Possui Widescreen: Sim
- Possui 3D: Não

ÁUDIO

- Placa de Som (especificação): Waves MaxxAudio® Pro
- Alto-falante: 2

VÍDEO

- Placa de Vídeo (especificação/ capacidade): Intel® HD Graphics 620
- Placa de Vídeo Dedicada: Não
- Memória da Placa de Vídeo: Não se aplica

TECLADO, MOUSE E CÂMERA

- Tipo de Teclado: Teclado padrão resistente a respingos
- Teclado Alfanumérico (Sim ou Não): Sim
- Teclado Retroiluminado (Sim ou Não): Não
- Microfone Integrado (Sim ou Não): Sim
- Mouse: Touchpad de precisão
- Câmera: Webcam HD Widescreen integrada (720p) com Single Digital Microphone

ENERGIA E ALIMENTAÇÃO

- Fonte de Alimentação: 45 Watt AC Adaptor
- Voltagem: 100-240VAC (Bivolt)
- Energia: ENERGY STAR 7.1
- Bateria: 3-Cell 42WHr Bateria (Integrada)
- Performance da Bateria: 10 horas*
- Condição para Atingir a Performance da Bateria: *Performance da Bateria varia de acordo com utilização do usuário

EMBALAGEM, DIMENSÕES E PESO

- Conteúdo da Embalagem: Computador, adaptador AC, cabo de força, manuais
- Dimensões com Embalagem (LxPxA): 49,4 x 33,2 x 7,6 cm
- Dimensões sem Embalagem (LxPxA): 38,0 x 25,8 x 1,99 cm
- Peso com Embalagem: 2,07 Kg
- Peso sem Embalagem: 2.03 Kg
Cache|6 MBChipset|Integrado ao processadorTipo de tela|LCD LEDCor|PretoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB DDR4Expansão da memória até|16 GBDisco rígido (HD)|1 TBPortas USB|2 (3.1), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Adaptador AC
- Cabo de força
- ManuaisConexão HDMI|simRede|10/100Softwares inclusos|- Antivírus McAfee e-card 15 meses MultiDeviceBateria|3 células 42 WhDicas de Utilização|
Duração aprox. da bateria (h)|10 horas*Outras conexões|Fone de ouvidoOutras conexões|RJ45Placa de vídeo|Intel® HD Graphics 620Placa de som|Integrada, com tecnologia Waves MaxxAudio® ProTeclado|Português-BR, padrão ABNT, com teclado numéricoMouse|Touchpad de precisãoTipo de memória|DDR4Slot de expansão|1Saída Micro HDMI|nãoObservações|* Performance da Bateria varia de acordo com utilização do usuário.

**Garantia em domicílio em 24 horas. Exclusividade Dell.

Válida para todos os produtos lançados no Varejo.

O que é?
Além da garantia padrão de 1 ano, a Dell oferece a Garantia com atendimento em domicílio, onde se necessário, técnicos serão deslocados até a residência ou local escolhido pelo consumidor.

Como funciona?
Caso haja algum problema com o produto, o consumidor deve entrar em contato com o Suporte Técnico Dell e relatar o fato. Se for preciso substituir algum componente, a Dell agendará uma visita no local.

Como adquirir a Garantia com atendimento em domicílio?
A Dell proporciona a assistência técnica em domicílio a todos os produtos vendidos no varejo brasileiro sem custos extras.

O que está incluso?
Este serviço exclusivo da Dell inclui a cobertura na troca de todas as peças da máquina, exceto software, bateria e fonte de energia. A visita pode ser feita de segunda à sexta (exceto feriado), das 8h às 18h.

Cobertura?
A Garantia com atendimento em domicílio tem cobertura nacional. Atualmente 70% dos consumidores do varejo são atendidos em 24 horas úteis. O consumidor saberá em quanto tempo será atendido ao ligar para o suporte técnico e informar o seu CEP. Mesmo considerando as cidades em que a Dell não atende em 24 horas úteis, ainda possuímos o atendimento em domicílio mais rápido do mercado: 70% em 24 horas, 20% em 48 horas úteis e apenas 10% em um tempo maior.

Quais cidades são atendidas em 24 horas?
O consumidor só saberá em quanto tempo será atendido após contatar o suporte técnico e informar o seu CEP, pois a lista de cidades atendidas em 24 horas varia mensalmente. Atualmente temos cobertura das principais capitais e cidades, totalizando 520 municípios em 14 estados do Brasil.

A visita do técnico poderá ocorrer a partir do próximo dia útil, dependendo da região geográfica do usuário final e da disponibilidade imediata das peças para o reparo. Para solicitar atendimento, o cliente deve ligar para 0800 970 3355 ou 4004 0108 (ligações feitas a partir de celular para as regiões metropolitanas de Porto Alegre, Rio de Janeiro e São Paulo).",2021-04-03 17:21:23
,2819,14536935,Notebook Samsung Dual Core 4GB 64GB SSD Tela Full HD 13.3” Windows 10 Flash F30 NP530XBB-AD1BR,,https://www.pontofrio.com.br/notebook-samsung-dual-core-4gb-64gb-ssd-tela-full-hd-13-3-windows-10-flash-f30-np530xbb-ad1br/p/14536935,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Celeron® N4000 Dual Core 1.10 GHz até 2.60 GHzSistema operacional|Windows 10 HomeUnidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|Sim - impressão digitalTamanho da tela|13.3""Webcam integrada|SimResolução da webcam|640 x 480Características Gerais|- Tela LED Full HD Widescreen Antirreflexo, com resolução de 1920 x 1080
- Conector combo para fone de ouvido / microfone
- Alto-falantes: 3W estéreo (1.5W x 2)
- Efeitos de Áudio: SoundAlive
- Microfone integrado
- Bluetooth 5.0Cache|4 MBChipset|Integrado (Intel)Memória Flash|64 GBTipo de tela|LCD LEDCor|GrafiteConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|4 GB DDR4 2133 MHzExpansão da memória até|Não expansívelDisco rígido (HD)|Não se aplicaPortas USB|1 (Tipo-C), 1 (3.0), 1 (2.0)Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|- Notebook
- Fonte adaptadora
- Guias de usuário
- Certificado de garantiaConexão HDMI|simSoftwares inclusos|- Samsung Settings
- Samsung Update
- Samsung Recovery
- Wi-Fi TransferPlaca de vídeo|Integrada, com tecnologia Intel® UHD Graphics 600Placa de som|Integrada, com HD (High Definition) AudioTeclado|Padrão US International (Retro Design)Mouse|Touchpad, com suporte à função multi-toquesTipo de memória|DDR4",2021-04-03 17:21:23
,2649,55008233,"Notebook Samsung Dual Core 4GB 500GB Tela 15.6"" Windows 10 Book E20 NP550XCJ-KO1BR",,https://www.pontofrio.com.br/notebook-samsung-dual-core-4gb-500gb-tela-15-6-windows-10-book-e20-np550xcj-ko1br/p/55008233,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Celeron® 5205U Dual Core 1.90 GHzSistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" HD LED antirreflexiva	Webcam integrada|SimCaracterísticas Gerais|Total de Memória: 4 GB	
Tipo de Memória: DDR4 (4 GB x 1)	
Máx. Memória Suportada; 32 GB	
Slots	2 slots (1 livre)	
HDD ou SSD ou e.MMC: 500 GB	
Rotação do HDD (RPM): 5400 RPM	
Slots / Baias: 1 slot m.2 (livre) / 1 baia 2.5"" (ocupada)	
Cache|2 MB L3Tipo de tela|LCD LEDCor|PrataConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|4 GB	Disco rígido (HD)|500 GB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltGarantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""	
Rede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Dicas de Utilização|Tamanho (Larg x Prof x Alt cm)	35.9 x 24.2 x 1.89 cm	
Peso Notebook + Bateria (kg)	1.94kg*	
Placa de vídeo|Intel® UHD Graphics	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR \ Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4",2021-04-03 17:21:23
3999,3899,55008240,"Notebook Samsung Book X40 Intel Core i5-10210U 10ª Geração 8GB, 1TB, Placa de Vídeo 2GB, 15.6'' Windows 10 Home NP550XCJ-XF1BR - Prata",,https://www.pontofrio.com.br/notebook-samsung-book-x40-intel-core-i5-10210u-10-geracao-8gb-1tb-placa-de-video-2gb-15-6-windows-10-home-np550xcj-xf1br-prata/p/55008240,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-10210U Processor(1.60 GHz up to 4.20 GHz 6 MB L3 Cache)	Sistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" HD LED antirreflexiva	Webcam integrada|SimCaracterísticas Gerais|DESIGN
ACABAMENTO PREMIUM; BEZEL ULTRA FINO 6.7MM; DIMENSÕES REDUZIDAS 1.89CM | 1.94KG; VARIEDADE DE CORES.

FÁCIL UPGRADE
ACESSO FÁCIL PARA MEMÓRIA E HD; SLOT M.2 PARA ARMAZENAMENTO SSD.

DESEMPENHO
CPU Intel 10ª Geração; GPU NVIDIA MX110

MULTI DEVICE EXPERIENCE
SAMSUNG FLOW; SAMSUNG DeX; CONEXÃO SEM FIO COM SMART TVs SAMSUNG.

QUALIDADE DE IMAGEM
TELA ANTIRREFLEXIVA; RESOLUÇÃO FHD (ALGUNS MODELOS)

- Upgrade: Suporta SSD até 512GBCor|PrataConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB	Expansão da memória até|32 GB	Disco rígido (HD)|1 TB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltObservações|Tamanho (Larg x Prof x Alt cm):	35.9 x 24.2 x 1.89 cm	
Peso Notebook + Bateria (kg): 1.94kg*	
Garantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""	
Conexão HDMI|simRede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Placa de vídeo|NVIDIA® GeForce® MX110 Graphics \  2 GB de memória dedicada	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR \ Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4Saída Micro HDMI|sim",2021-04-03 17:21:23
,3149,55008235,Notebook Samsung Book E30 Intel Core i3-10110U 10ª Geração 4GB 1TB 15.6'' Windows 10 Home NP550XCJ-KT1BR - Prata,,https://www.pontofrio.com.br/notebook-samsung-book-e30-intel-core-i3-10110u-10-geracao-4gb-1tb-15-6-windows-10-home-np550xcj-kt1br-prata/p/55008235,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i3-10110U Processor(2.10 GHz up to 4.10 GHz 4 MB L3 Cache)Sistema operacional|Windows 10 HomeUnidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" FHD LED antirreflexivaWebcam integrada|SimResolução da webcam|0.3 MP (640 x 480)Características Gerais|Total de Memória:4 GB	
Tipo de Memória: DDR4 (4GB x 1)	
Máx. Memória Suportada: 32 GB	
Slots: 2 slots (1 livre)	
HDD ou SSD ou e.MMC: 1TB	
Rotação do HDD (RPM): 5400 RPM
Slots / Baias: 1 slot m.2 (livre) / 1 baia 2.5"" (ocupada)Cor|PrataConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|4 GBExpansão da memória até|32 GB	Disco rígido (HD)|1 TB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltObservações|Tamanho (Larg x Prof x Alt cm)	35.9 x 24.2 x 1.89 cm	
Peso Notebook + Bateria (kg)	1.94kg*
Garantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""
Conexão HDMI|simRede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Placa de vídeo|Intel® UHD GraphicsPlaca de som|HD (High Definition) Audio	Teclado|""Português-BR \ Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4",2021-04-03 17:21:23
,3049,55008234,Notebook Samsung Book E20 Intel Dual-Core 4GB 500GB 15.6'' Windows 10 Home NP550XCJ-KO2BR – Branco,,https://www.pontofrio.com.br/notebook-samsung-book-e20-intel-dual-core-4gb-500gb-15-6-windows-10-home-np550xcj-ko2br-branco/p/55008234,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Celeron® Processor 5205U (1.90 GHz, 2 MB L3 Cache)	Sistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" HD LED antirreflexiva	Webcam integrada|SimResolução da webcam|VGA (0.3MP).Características Gerais|Total de Memória: 4 GB	
Tipo de Memória: DDR4 (4 GB x 1)	
Máx. Memória Suportada: 32 GB	
Slots	2 slots (1 livre)	
HDD ou SSD ou e.MMC: 500 GB	
Rotação do HDD (RPM): 5400 RPM	
Slots / Baias: 1 slot m.2 (livre) / 1 baia 2.5"" (ocupada)	
Cor|BrancoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|4 GB	Disco rígido (HD)|500 GB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltObservações|Tamanho (Larg x Prof x Alt cm)	35.9 x 24.2 x 1.89 cm	
Peso Notebook + Bateria (kg)	1.94kg*	
Garantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""	
Conexão HDMI|simRede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Placa de vídeo|Intel® UHD Graphics	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4",2021-04-03 17:21:23
,3718.8,55008239,Notebook Samsung Book X30 Intel Core i5-10210U 10ª Geração 8GB 1TB 15.6'' Windows 10 Home NP550XCJ-KF2BR - Branco,,https://www.pontofrio.com.br/notebook-samsung-book-x30-intel-core-i5-10210u-10-geracao-8gb-1tb-15-6-windows-10-home-np550xcj-kf2br-branco/p/55008239,,,,,,,,,,,,,,Pontofrio,,"Tipo|NotebookProcessador|Intel® Core™ i5-10210U Processor(1.60 GHz up to 4.20 GHz 6 MB L3 Cache)	Sistema operacional|Windows 10 Home	Unidade óptica|Não possuiLeitor de cartão|microSDLeitor biométrico|NãoTamanho da tela|15.6"" HD LED antirreflexiva	Webcam integrada|SimCaracterísticas Gerais|DESIGN
ACABAMENTO PREMIUM; BEZEL ULTRA FINO 6.7MM; DIMENSÕES REDUZIDAS 1.89CM | 1.94KG; VARIEDADE DE CORES.

FÁCIL UPGRADE
ACESSO FÁCIL PARA MEMÓRIA E HD; SLOT M.2 PARA ARMAZENAMENTO SSD.

DESEMPENHO
CPU Intel 10ª Geração

MULTI DEVICE EXPERIENCE
SAMSUNG FLOW; SAMSUNG DeX; CONEXÃO SEM FIO COM SMART TVs SAMSUNG.Cor|BrancoConexão s/ fio (wireless)|802.11acConexão Bluetooth|SimMemória RAM|8 GB	Expansão da memória até|32 GB	Disco rígido (HD)|1 TB	Portas USB|1 x USB-C ; 1 x USB3.0 ; 1 x USB2.0	Tensão/Voltagem|BivoltObservações|Dimensões: 35.9 x 24.2 x 1.89 cm	
Peso: 1.94kg*	
Garantia|12 mesesConteúdo da Embalagem|""01 computador portátil
01 fonte adaptadora
Guias de usuário
Certificado de garantia""	
Conexão HDMI|simRede|10/100/1000Softwares inclusos|""Link Sharing 
Live Message 
McAfee Live Safe (60 days trial) 
Samsung Gallery 
Samsung Flow 
Samsung Recovery 
Samsung Settings 
Studio Plus 
Samsung Update 
teamPL""	
Bateria|43 Wh	Placa de vídeo|Intel® UHD Graphics	Placa de som|HD (High Definition) Audio	Teclado|""Português-BR \ Teclado Númerico Integrado""	Mouse|Sim, com suporte à função multi-toques	Tipo de memória|DDR4",2021-04-03 17:21:24
,26901.38,1502477632,"LG gram 15.6"" Touch Screen Notebook Intel Core i7 16GB Memória 1.024TB SSD -15Z90N R.AAS9U1",,https://www.pontofrio.com.br/lg-gram-156-quot-touch-screen-notebook-intel-core-i7-16gb-memoria-1024tb-ssd-15z90n-raas9u1/p/1502477632,,,,,,,,,,,,,,Big Apple,,,2021-04-03 17:21:24
,16780.9,1502477821,"LG Gram 14"" Notebook Intel Core i5 8GB Memória 256GB SSD Branco-14Z90N U.ARW5U1",,https://www.pontofrio.com.br/lg-gram-14-quot-notebook-intel-core-i5-8gb-memoria-256gb-ssd-branco-14z90n-uarw5u1/p/1502477821,,,,,,,,,,,,,,Big Apple,,,2021-04-03 17:21:24
,14238.13,1502477823,"LG gram 14"" Notebook Intel Core i5 8GB Memória 256GB SSD Drive Branco-14Z990 U.AAW5U1",,https://www.pontofrio.com.br/lg-gram-14-quot-notebook-intel-core-i5-8gb-memoria-256gb-ssd-drive-branco-14z990-uaaw5u1/p/1502477823,,,,,,,,,,,,,,Big Apple,,,2021-04-03 17:21:24
